Japan, Death Rates (period 1x1)     Last modified:2018-07-25, ver.001_22 JMD(NIPSSR)

   Year      Age       Female       Male         Total
   1994        1   0.000632     0.000720     0.000677
   1994        2   0.000338     0.000459     0.000400
   1994        3   0.000258     0.000353     0.000307
   1994        4   0.000191     0.000251     0.000221
   1994        5   0.000176     0.000253     0.000215
   1994        6   0.000151     0.000227     0.000190
   1994        7   0.000131     0.000221     0.000177
   1994        8   0.000109     0.000142     0.000126
   1994        9   0.000118     0.000146     0.000132
   1994       10   0.000105     0.000143     0.000125
   1994       11   0.000077     0.000140     0.000109
   1994       12   0.000079     0.000178     0.000129
   1994       13   0.000097     0.000199     0.000150
   1994       14   0.000135     0.000237     0.000188
   1994       15   0.000131     0.000239     0.000186
   1994       16   0.000170     0.000434     0.000305
   1994       17   0.000200     0.000585     0.000397
   1994       18   0.000223     0.000648     0.000441
   1994       19   0.000263     0.000753     0.000514
   1994       20   0.000288     0.000739     0.000519
   1994       21   0.000307     0.000675     0.000495
   1994       22   0.000282     0.000739     0.000515
   1994       23   0.000280     0.000750     0.000519
   1994       24   0.000269     0.000690     0.000483
   1994       25   0.000298     0.000756     0.000531
   1994       26   0.000284     0.000713     0.000501
   1994       27   0.000335     0.000676     0.000508
   1994       28   0.000342     0.000700     0.000524
   1994       29   0.000341     0.000724     0.000535
   1994       30   0.000384     0.000741     0.000565
   1994       31   0.000443     0.000806     0.000626
   1994       32   0.000457     0.000802     0.000632
   1994       33   0.000449     0.000828     0.000641
   1994       34   0.000488     0.000850     0.000671
   1994       35   0.000516     0.000979     0.000750
   1994       36   0.000581     0.001052     0.000819
   1994       37   0.000605     0.001065     0.000837
   1994       38   0.000684     0.001145     0.000917
   1994       39   0.000747     0.001287     0.001020
   1994       40   0.000780     0.001450     0.001117
   1994       41   0.000855     0.001619     0.001238
   1994       42   0.000980     0.001791     0.001387
   1994       43   0.001126     0.001913     0.001522
   1994       44   0.001164     0.002240     0.001705
   1994       45   0.001324     0.002434     0.001881
   1994       46   0.001458     0.002726     0.002095
   1994       47   0.001672     0.003067     0.002372
   1994       48   0.001599     0.003084     0.002342
   1994       49   0.001800     0.003741     0.002765
   1994       50   0.002079     0.004145     0.003104
   1994       51   0.002101     0.004303     0.003194
   1994       52   0.002353     0.005035     0.003682
   1994       53   0.002619     0.005137     0.003865
   1994       54   0.002721     0.005674     0.004180
   1994       55   0.002659     0.006086     0.004351
   1994       56   0.003312     0.007008     0.005131
   1994       57   0.003410     0.007553     0.005443
   1994       58   0.003720     0.008664     0.006143
   1994       59   0.004099     0.009460     0.006714
   1994       60   0.004418     0.010940     0.007587
   1994       61   0.004909     0.011980     0.008344
   1994       62   0.005490     0.013195     0.009217
   1994       63   0.006028     0.014704     0.010211
   1994       64   0.006277     0.015365     0.010632
   1994       65   0.007021     0.017231     0.011875
   1994       66   0.007751     0.018156     0.012662
   1994       67   0.008474     0.019596     0.013672
   1994       68   0.009531     0.021557     0.015041
   1994       69   0.010621     0.023580     0.016407
   1994       70   0.011717     0.025836     0.017747
   1994       71   0.013207     0.028302     0.019321
   1994       72   0.014599     0.031809     0.021366
   1994       73   0.016952     0.034498     0.023775
   1994       74   0.019516     0.039657     0.027419
   1994       75   0.021306     0.042770     0.029767
   1994       76   0.024846     0.048035     0.033920
   1994       77   0.028164     0.054162     0.038268
   1994       78   0.032498     0.062043     0.043883
   1994       79   0.036915     0.067635     0.048652
   1994       80   0.042185     0.077065     0.055381
   1994       81   0.048640     0.083999     0.061701
   1994       82   0.056460     0.095098     0.070359
   1994       83   0.064381     0.107063     0.079440
   1994       84   0.074483     0.117961     0.089568
   1994       85   0.084442     0.130913     0.100219
   1994       86   0.094951     0.146445     0.111989
   1994       87   0.112414     0.165392     0.129715
   1994       88   0.122140     0.173041     0.138342
   1994       89   0.137337     0.189303     0.153168
   1994       90   0.154641     0.210867     0.171435
   1994       91   0.176870     0.231600     0.192686
   1994       92   0.191551     0.254430     0.209100
   1994       93   0.219932     0.276020     0.235015
   1994       94   0.240321     0.301566     0.256278
   1994       95   0.255918     0.315122     0.270747
   1994       96   0.280262     0.340493     0.294812
   1994       97   0.307450     0.346817     0.316857
   1994       98   0.352723     0.370529     0.356894
   1994       99   0.340793     0.435464     0.362693
   1994      100   0.387402     0.412649     0.392778
   1994      101   0.422409     0.519616     0.441654
   1994      102   0.461301     0.641664     0.497217
   1994      103   0.538099     0.585170     0.546623
   1994      104   0.473439     0.398333     0.461251
   1994      105   0.571988     0.465221     0.552468
   1994      106   0.522822     0.268536     0.467487
   1994      107   0.526316     0.529412     0.527027
   1994      108   0.679245     1.090909     0.750000
   1994      109   0.157895     0.000000     0.146341
   1994      110+  0.615385     0.000000     0.571429
   1995        0   0.003848     0.004584     0.004225
   1995        1   0.000652     0.000727     0.000690
   1995        2   0.000325     0.000459     0.000394
   1995        3   0.000294     0.000366     0.000331
   1995        4   0.000216     0.000281     0.000249
   1995        5   0.000184     0.000265     0.000225
   1995        6   0.000174     0.000248     0.000212
   1995        7   0.000173     0.000227     0.000201
   1995        8   0.000124     0.000186     0.000156
   1995        9   0.000108     0.000201     0.000156
   1995       10   0.000115     0.000170     0.000143
   1995       11   0.000134     0.000172     0.000154
   1995       12   0.000133     0.000180     0.000157
   1995       13   0.000118     0.000192     0.000156
   1995       14   0.000141     0.000219     0.000181
   1995       15   0.000189     0.000322     0.000257
   1995       16   0.000211     0.000463     0.000340
   1995       17   0.000240     0.000536     0.000392
   1995       18   0.000216     0.000643     0.000435
   1995       19   0.000272     0.000746     0.000515
   1995       20   0.000302     0.000753     0.000533
   1995       21   0.000313     0.000754     0.000539
   1995       22   0.000317     0.000706     0.000516
   1995       23   0.000290     0.000737     0.000517
   1995       24   0.000287     0.000699     0.000497
   1995       25   0.000287     0.000752     0.000523
   1995       26   0.000329     0.000705     0.000520
   1995       27   0.000316     0.000670     0.000495
   1995       28   0.000368     0.000763     0.000568
   1995       29   0.000357     0.000800     0.000582
   1995       30   0.000396     0.000789     0.000595
   1995       31   0.000424     0.000763     0.000596
   1995       32   0.000481     0.000834     0.000660
   1995       33   0.000483     0.000811     0.000649
   1995       34   0.000563     0.000914     0.000741
   1995       35   0.000540     0.000996     0.000771
   1995       36   0.000533     0.001044     0.000791
   1995       37   0.000600     0.001133     0.000869
   1995       38   0.000719     0.001245     0.000984
   1995       39   0.000767     0.001234     0.001003
   1995       40   0.000823     0.001503     0.001166
   1995       41   0.000890     0.001555     0.001225
   1995       42   0.000978     0.001763     0.001372
   1995       43   0.001115     0.001968     0.001543
   1995       44   0.001230     0.002189     0.001712
